Trajectories
100
		platform:points1			platform:points2			platform:points3			platform:points4			platform:points5			platform:points6			platform:points7			platform:points8			platform:points9			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
98	0	80.3266	-39.7272	806.314	-337.568	-64.0912	805.815	-337.568	65.4702	824.186	77.4354	90.8644	786.047	73.0316	67.9216	694.319	-341.631	85.3824	735.908	-341.428	-43.5299	714.618	76.4765	-61.697	716.367	-143.009	10.9661	564.099
99	0	80.3255	-39.7188	806.316	-337.57	-64.0877	805.813	-337.565	65.4811	824.186	77.4346	90.8541	786.046	73.0284	67.9145	694.32	-341.631	85.3986	735.901	-341.436	-43.5212	714.624	76.4753	-61.6961	716.365	-143.014	10.9674	564.099
100	0	80.319	-39.7108	806.317	-337.571	-64.0856	805.814	-337.575	65.4644	824.184	77.4306	90.8596	786.048	73.0363	68.0606	694.398	-341.632	85.385	735.9	-341.426	-43.532	714.627	76.4759	-61.6799	716.368	-143.016	10.9629	564.096
101	0	80.3269	-39.714	806.32	-337.561	-64.1034	805.814	-337.571	65.4557	824.18	77.4305	90.8656	786.048	73.0299	67.9356	694.324	-341.633	85.3578	735.899	-341.422	-43.5471	714.616	76.4808	-61.6887	716.376	-143.01	10.9557	564.092
102	0	80.3275	-39.6995	806.316	-337.554	-64.1269	805.82	-337.57	65.4603	824.179	77.4269	90.8805	786.046	73.029	67.9442	694.325	-341.64	85.3671	735.902	-341.418	-43.5615	714.626	76.4862	-61.6833	716.379	-143.007	10.9495	564.095
103	0	80.3307	-39.6801	806.322	-337.554	-64.1284	805.82	-337.577	65.4496	824.182	77.4207	90.8931	786.045	73.0257	67.9562	694.323	-341.648	85.3429	735.901	-341.413	-43.5662	714.626	76.4835	-61.6665	716.38	-143.009	10.9504	564.099
104	0	80.3304	-39.6658	806.325	-337.555	-64.1349	805.822	-337.585	65.4327	824.179	77.4151	90.9119	786.045	73.0178	67.9721	694.324	-341.656	85.3285	735.888	-341.41	-43.5982	714.621	76.5054	-61.6296	716.386	-143.009	10.9434	564.1
105	0	80.3378	-39.6386	806.324	-337.547	-64.1612	805.821	-337.592	65.4064	824.171	77.4082	90.9375	786.044	73.018	67.9935	694.322	-341.656	85.2881	735.888	-341.413	-43.6073	714.619	76.5092	-61.6299	716.386	-143.008	10.9371	564.096
106	0	80.3512	-39.6088	806.328	-337.528	-64.1814	805.818	-337.592	65.3903	824.171	77.4037	90.9566	786.043	73.0055	68.0022	694.311	-341.664	85.3203	735.895	-341.398	-43.6418	714.626	76.521	-61.601	716.391	-143.003	10.9299	564.094
107	0	80.3533	-39.5978	806.33	-337.514	-64.204	805.825	-337.594	65.3763	824.17	77.3936	90.9685	786.041	73.006	68.0341	694.317	-341.674	85.2673	735.884	-341.388	-43.6663	714.63	76.5315	-61.5876	716.393	-143.002	10.9263	564.096
108	0	80.358	-39.5686	806.334	-337.513	-64.2258	805.823	-337.605	65.3576	824.169	77.3869	91.0003	786.036	73.0019	68.182	694.394	-341.686	85.2224	735.885	-341.385	-43.6901	714.637	76.7197	-61.0758	716.369	-142.998	10.9128	564.097
109	0	80.3655	-39.5337	806.341	-337.507	-64.2439	805.826	-337.607	65.3332	824.159	77.379	91.0331	786.041	73.0005	68.1902	694.386	-341.681	85.2183	735.877	-341.386	-43.7067	714.625	76.5517	-61.5299	716.396	-143.003	10.9183	564.095
110	0	80.3731	-39.4973	806.34	-337.488	-64.2788	805.833	-337.62	65.3035	824.16	77.3728	91.0761	786.036	72.9823	68.0919	694.318	-341.691	85.1941	735.871	-341.372	-43.7477	714.633	76.737	-61.032	716.372	-142.996	10.9111	564.096
111	0	80.3771	-39.4716	806.342	-337.488	-64.2967	805.831	-337.617	65.2885	824.157	77.3635	91.0799	786.034	72.983	68.2403	694.386	-341.698	85.1872	735.878	-341.368	-43.7621	714.632	76.7569	-60.9905	716.373	-142.998	10.8989	564.093
112	0	80.3777	-39.4544	806.348	-337.484	-64.3099	805.83	-337.632	65.2773	824.158	77.3562	91.1009	786.034	72.9701	68.1205	694.308	-341.714	85.1536	735.871	-341.357	-43.7655	714.632	76.5842	-61.4559	716.404	-142.999	10.9021	564.089
113	0	80.3846	-39.4191	806.344	-337.469	-64.3376	805.828	-337.637	65.2563	824.155	77.3478	91.131	786.039	72.9627	68.1302	694.308	-341.723	85.1354	735.872	-341.354	-43.8081	714.631	76.7683	-60.971	716.372	-143.001	10.8925	564.093
114	0	80.3865	-39.4029	806.347	-337.46	-64.3736	805.831	-337.634	65.2357	824.147	77.3368	91.1625	786.031	72.9717	68.2957	694.384	-341.726	85.1058	735.866	-341.341	-43.8273	714.63	76.7732	-60.9443	716.385	-142.996	10.887	564.096
115	0	80.3936	-39.3911	806.352	-337.455	-64.3851	805.832	-337.643	65.2169	824.147	77.3263	91.1586	786.03	72.9649	68.3163	694.388	-341.728	85.1044	735.864	-341.341	-43.8232	714.63	76.7805	-60.9192	716.386	-142.996	10.8884	564.092
116	0	80.3957	-39.3631	806.347	-337.457	-64.4018	805.829	-337.648	65.2066	824.145	77.3209	91.187	786.029	72.9597	68.3304	694.385	-341.736	85.0922	735.863	-341.341	-43.849	714.63	76.7874	-60.9074	716.385	-142.996	10.8866	564.093
117	0	80.4001	-39.3728	806.351	-337.45	-64.4048	805.825	-337.651	65.1901	824.145	77.3195	91.2018	786.031	72.9604	68.3236	694.383	-341.743	85.0509	735.866	-341.34	-43.8878	714.629	76.8025	-60.8794	716.382	-142.997	10.8757	564.091
118	0	80.4029	-39.358	806.352	-337.235	-64.6836	805.989	-337.707	65.2521	824.086	77.322	91.2014	786.03	72.9569	68.3285	694.381	-341.739	85.0711	735.862	-341.334	-43.8757	714.63	76.806	-60.867	716.382	-142.994	10.875	564.094
119	0	80.4052	-39.3593	806.347	-337.425	-64.4639	805.849	-337.664	65.2059	824.136	77.3148	91.2104	786.032	72.9476	68.2157	694.307	-341.744	85.0563	735.87	-341.327	-43.8883	714.639	76.8124	-60.8375	716.37	-142.993	10.874	564.094
120	0	80.404	-39.3601	806.344	-337.43	-64.4617	805.854	-337.66	65.1783	824.137	77.3183	91.2139	786.031	72.9524	68.3246	694.38	-341.743	85.0562	735.873	-341.333	-43.8835	714.629	76.8197	-60.819	716.377	-143	10.8672	564.097
121	0	80.4094	-39.3456	806.342	-337.365	-64.593	805.935	-337.698	65.2355	824.099	77.316	91.2065	786.029	72.9549	68.342	694.378	-341.742	85.0482	735.871	-341.328	-43.8783	714.628	76.6099	-61.3919	716.409	-143	10.884	564.094
122	0	80.4021	-39.3633	806.343	-337.371	-64.5713	805.933	-337.693	65.2285	824.1	77.3223	91.188	786.03	72.9484	68.198	694.298	-341.742	85.0585	735.868	-341.332	-43.8732	714.641	76.7921	-60.9007	716.375	-142.997	10.8854	564.094
123	0	80.3964	-39.3753	806.339	-337.427	-64.4501	805.857	-337.656	65.2079	824.14	77.3259	91.1781	786.026	72.9592	68.3279	694.378	-341.735	85.0758	735.875	-341.336	-43.8612	714.641	76.6022	-61.3966	716.404	-143.006	10.8854	564.092
124	0	80.3956	-39.397	806.336	-337.443	-64.4226	805.858	-337.657	65.2151	824.145	77.3274	91.168	786.027	72.956	68.1819	694.298	-341.732	85.0776	735.879	-341.347	-43.8426	714.639	76.5916	-61.4116	716.401	-143.003	10.8954	564.092
125	0	80.3951	-39.4071	806.331	-337.446	-64.4143	805.855	-337.646	65.2389	824.145	77.3452	91.1621	786.024	72.9666	68.2889	694.375	-341.729	85.1037	735.873	-341.347	-43.8285	714.64	76.7594	-60.9529	716.358	-143.007	10.8944	564.096
126	0	80.3924	-39.4362	806.333	-337.447	-64.4126	805.866	-337.635	65.2666	824.152	77.3466	91.1312	786.021	72.9727	68.2727	694.367	-341.725	85.1085	735.888	-341.344	-43.8222	714.651	76.7605	-60.9727	716.36	-143.006	10.8985	564.096
127	0	80.3862	-39.4575	806.329	-337.456	-64.3602	805.856	-337.634	65.2752	824.155	77.3516	91.0874	786.021	72.9762	68.2553	694.369	-341.712	85.1292	735.886	-341.362	-43.8115	714.649	76.7501	-60.9908	716.36	-143.013	10.9036	564.094
128	0	80.378	-39.4848	806.321	-337.469	-64.3238	805.854	-337.627	65.2924	824.161	77.3642	91.0763	786.023	72.9767	68.2328	694.368	-341.71	85.1551	735.886	-341.367	-43.7442	714.639	76.7291	-61.0117	716.351	-143.014	10.9021	564.091
129	0	80.3718	-39.5146	806.32	-337.48	-64.3238	805.852	-337.622	65.309	824.162	77.3712	91.0515	786.021	72.9758	68.0858	694.293	-341.703	85.1662	735.889	-341.38	-43.7558	714.643	76.7213	-61.0324	716.344	-143.017	10.9124	564.09
130	0	80.3709	-39.5264	806.32	-337.488	-64.2913	805.849	-337.613	65.3317	824.165	77.3768	91.0182	786.019	72.9876	68.1914	694.369	-341.696	85.2151	735.896	-341.379	-43.7125	714.64	76.5316	-61.5474	716.38	-143.017	10.9179	564.091
131	0	80.3625	-39.5754	806.315	-337.503	-64.2597	805.847	-337.612	65.3434	824.168	77.3816	90.9902	786.022	72.9866	68.0259	694.297	-341.69	85.2442	735.895	-341.392	-43.7157	714.649	76.5225	-61.5578	716.373	-143.023	10.922	564.092
132	0	80.3544	-39.5825	806.305	-337.518	-64.2303	805.841	-337.606	65.3612	824.167	77.3918	90.9665	786.025	72.992	68.02	694.289	-341.682	85.2711	735.904	-341.399	-43.666	714.635	76.5156	-61.5866	716.368	-143.024	10.9269	564.09
133	0	80.3559	-39.6102	806.307	-337.521	-64.2164	805.843	-337.595	65.3924	824.174	77.3992	90.9463	786.023	72.9966	67.9888	694.294	-341.672	85.2794	735.903	-341.408	-43.6444	714.64	76.5077	-61.6102	716.366	-143.023	10.9287	564.094
134	0	80.35	-39.6482	806.302	-337.535	-64.1764	805.841	-337.587	65.4188	824.18	77.4065	90.9191	786.02	73.0026	67.9677	694.294	-341.659	85.3099	735.903	-341.409	-43.6282	714.634	76.4957	-61.6242	716.365	-143.028	10.9417	564.095
135	0	80.3392	-39.6576	806.302	-337.545	-64.1734	805.838	-337.576	65.4287	824.186	77.4164	90.9144	786.019	73.0043	67.9525	694.294	-341.654	85.3398	735.91	-341.413	-43.6087	714.648	76.4956	-61.6579	716.365	-143.029	10.9319	564.095
136	0	80.3356	-39.6891	806.304	-337.547	-64.1105	805.831	-337.582	65.456	824.188	77.4202	90.8855	786.024	73.009	67.9404	694.294	-341.65	85.3551	735.909	-341.419	-43.5721	714.646	76.489	-61.6502	716.36	-143.027	10.9455	564.095
137	0	80.3292	-39.6971	806.3	-337.557	-64.1101	805.831	-337.568	65.4604	824.194	77.4292	90.8783	786.021	73.0142	67.9363	694.3	-341.643	85.3693	735.907	-341.429	-43.5663	714.644	76.4795	-61.6709	716.357	-143.029	10.9522	564.097
138	0	80.3316	-39.721	806.297	-337.555	-64.1102	805.832	-337.566	65.458	824.187	77.429	90.8627	786.02	73.0166	67.9223	694.297	-341.637	85.3752	735.909	-341.418	-43.5789	714.642	76.4849	-61.6956	716.358	-143.025	10.9459	564.096
139	0	80.3301	-39.7311	806.298	-337.553	-64.107	805.837	-337.566	65.4611	824.194	77.432	90.8613	786.018	73.0211	67.9072	694.296	-341.642	85.3676	735.91	-341.424	-43.5456	714.638	76.4767	-61.7007	716.357	-143.028	10.9487	564.093
140	0	80.3278	-39.7275	806.295	-337.565	-64.0825	805.826	-337.573	65.482	824.19	77.4302	90.8405	786.019	73.0217	67.9077	694.296	-341.639	85.3706	735.909	-341.425	-43.5445	714.635	76.4754	-61.6951	716.354	-143.031	10.9455	564.094
141	0	80.3207	-39.7311	806.299	-337.569	-64.0853	805.826	-337.57	65.4814	824.184	77.4296	90.8441	786.025	73.0205	67.9113	694.299	-341.64	85.3884	735.905	-341.429	-43.5337	714.638	76.474	-61.6941	716.36	-143.024	10.939	564.094
142	0	80.3216	-39.7353	806.302	-337.567	-64.097	805.828	-337.571	65.4719	824.182	77.4274	90.8488	786.029	73.0211	67.9149	694.304	-341.638	85.3825	735.901	-341.434	-43.522	714.633	76.4756	-61.693	716.362	-143.027	10.9409	564.097
143	0	80.3267	-39.7176	806.304	-337.564	-64.1024	805.827	-337.573	65.4796	824.183	77.4321	90.8529	786.027	73.0247	67.9273	694.306	-341.638	85.396	735.907	-341.431	-43.5414	714.634	76.4784	-61.6858	716.367	-143.02	10.9526	564.091
144	0	80.325	-39.7261	806.307	-337.555	-64.1163	805.827	-337.573	65.4546	824.18	77.4253	90.8678	786.024	73.0223	67.9286	694.3	-341.639	85.3669	735.895	-341.431	-43.545	714.626	76.488	-61.6897	716.365	-143.02	10.942	564.093
145	0	80.3323	-39.6919	806.306	-337.552	-64.108	805.824	-337.578	65.4444	824.182	77.4277	90.879	786.028	73.0164	67.9446	694.308	-341.637	85.3639	735.893	-341.424	-43.5682	714.632	76.4844	-61.668	716.363	-143.021	10.9407	564.096
146	0	80.3332	-39.6787	806.311	-337.552	-64.1149	805.818	-337.579	65.4404	824.176	77.4136	90.8857	786.033	73.0126	67.9592	694.311	-341.649	85.3506	735.893	-341.417	-43.5759	714.621	76.4921	-61.6486	716.37	-143.019	10.9401	564.095
147	0	80.3385	-39.6522	806.323	-337.542	-64.164	805.82	-337.583	65.4182	824.169	77.4097	90.9188	786.034	73.0087	67.9745	694.314	-341.655	85.3059	735.893	-341.401	-43.6007	714.623	76.4986	-61.6446	716.377	-143.012	10.9375	564.094
148	0	80.3421	-39.636	806.321	-337.535	-64.1631	805.819	-337.583	65.3945	824.172	77.404	90.9369	786.036	73.0045	67.9926	694.314	-341.655	85.3019	735.886	-341.401	-43.6276	714.63	76.5043	-61.6234	716.381	-143.01	10.9233	564.096
149	0	80.3523	-39.5897	806.327	-337.53	-64.1847	805.818	-337.592	65.3911	824.17	77.3975	90.9481	786.033	73.0031	68.0172	694.316	-341.661	85.3004	735.887	-341.398	-43.6246	714.623	76.524	-61.5824	716.39	-143.011	10.9294	564.098
150	0	80.3523	-39.5856	806.327	-337.514	-64.1979	805.822	-337.597	65.3747	824.162	77.3896	90.9682	786.031	73.0087	68.1876	694.392	-341.669	85.2679	735.882	-341.393	-43.6576	714.619	76.5328	-61.5598	716.388	-143.005	10.9209	564.097
151	0	80.3616	-39.5354	806.33	-337.509	-64.2409	805.816	-337.603	65.3425	824.153	77.3838	91.0147	786.037	72.9928	68.0409	694.308	-341.677	85.2391	735.875	-341.38	-43.6909	714.616	76.719	-61.0659	716.362	-143.002	10.9104	564.089
152	0	80.3627	-39.5275	806.343	-337.497	-64.2708	805.819	-337.612	65.3187	824.157	77.374	91.0485	786.034	72.9935	68.2031	694.391	-341.688	85.202	735.873	-341.375	-43.7115	714.623	76.5467	-61.5409	716.399	-142.999	10.9165	564.092
153	0	80.3655	-39.5085	806.342	-337.488	-64.2789	805.82	-337.617	65.3062	824.156	77.3641	91.0645	786.039	72.979	68.0996	694.317	-341.692	85.197	735.875	-341.367	-43.7247	714.625	76.7337	-61.0218	716.371	-143.002	10.9008	564.095
154	0	80.3676	-39.4715	806.339	-337.487	-64.2917	805.809	-337.624	65.2812	824.148	77.3546	91.077	786.04	72.9788	68.1179	694.319	-341.704	85.1533	735.868	-341.365	-43.7457	714.618	76.7415	-61.0024	716.371	-142.999	10.8977	564.092
155	0	80.3794	-39.4493	806.342	-337.47	-64.3264	805.814	-337.625	65.2569	824.145	77.3495	91.1037	786.034	72.9796	68.2441	694.39	-341.708	85.1266	735.865	-341.356	-43.7847	714.626	76.7607	-60.9709	716.378	-142.997	10.8909	564.092
156	0	80.38	-39.4455	806.347	-337.46	-64.3631	805.823	-337.632	65.2301	824.146	77.3499	91.1255	786.041	72.9683	68.1463	694.324	-341.712	85.1265	735.862	-341.345	-43.8214	714.63	76.7724	-60.958	716.379	-142.992	10.8887	564.097
157	0	80.3944	-39.4021	806.349	-337.454	-64.3808	805.825	-337.633	65.2093	824.146	77.3347	91.1525	786.037	72.9687	68.2879	694.393	-341.723	85.0971	735.863	-341.339	-43.8281	714.627	76.7862	-60.9312	716.379	-142.994	10.8995	564.098
158	0	80.3879	-39.3851	806.35	-337.453	-64.37	805.813	-337.643	65.2263	824.14	77.3344	91.1624	786.038	72.9566	68.1739	694.319	-341.723	85.1105	735.863	-341.334	-43.8312	714.627	76.7922	-60.8784	716.381	-142.99	10.8955	564.098
159	0	80.3943	-39.3705	806.346	-337.239	-64.676	805.979	-337.698	65.263	824.079	77.3295	91.1793	786.046	72.9619	68.3157	694.389	-341.729	85.0863	735.868	-341.334	-43.8559	714.62	76.8119	-60.8448	716.381	-142.994	10.8884	564.099
160	0	80.4061	-39.384	806.346	-337.425	-64.4436	805.84	-337.649	65.1977	824.128	77.3274	91.1979	786.035	72.9612	68.3359	694.396	-341.723	85.0612	735.866	-341.327	-43.8601	714.621	76.8183	-60.8453	716.372	-142.99	10.879	564.096
161	0	80.4011	-39.366	806.344	-337.361	-64.5816	805.923	-337.682	65.2255	824.101	77.3281	91.1974	786.034	72.9526	68.2007	694.317	-341.731	85.0578	735.87	-341.32	-43.8769	714.632	76.8366	-60.8034	716.381	-142.991	10.8873	564.1
162	0	80.3989	-39.3541	806.346	-337.421	-64.4429	805.841	-337.648	65.2044	824.131	77.3228	91.1998	786.037	72.9611	68.3476	694.396	-341.735	85.0571	735.868	-341.329	-43.8729	714.626	76.8381	-60.7771	716.375	-142.993	10.8881	564.099
163	0	80.3983	-39.3419	806.345	-337.425	-64.4569	805.844	-337.649	65.2004	824.128	77.3237	91.1992	786.034	72.959	68.3428	694.391	-341.731	85.0464	735.864	-341.324	-43.8929	714.621	76.6089	-61.3965	716.415	-142.996	10.8816	564.092
164	0	80.396	-39.3721	806.341	-337.424	-64.4528	805.841	-337.652	65.2014	824.132	77.3198	91.1817	786.037	72.9473	68.1869	694.312	-341.733	85.0787	735.871	-341.327	-43.8724	714.623	76.7864	-60.9126	716.385	-142.997	10.8917	564.095
165	0	80.4008	-39.3835	806.344	-337.423	-64.4528	805.845	-337.645	65.2038	824.14	77.3238	91.1842	786.035	72.9511	68.1904	694.312	-341.729	85.067	735.87	-341.325	-43.8588	714.633	76.7895	-60.9341	716.376	-142.997	10.8909	564.097
166	0	80.3956	-39.4053	806.339	-337.427	-64.4311	805.843	-337.643	65.2065	824.136	77.3298	91.1623	786.035	72.9556	68.1854	694.308	-341.729	85.0758	735.869	-341.336	-43.8569	714.633	76.7755	-60.9441	716.377	-142.997	10.8905	564.099
167	0	80.3899	-39.4006	806.334	-337.441	-64.4076	805.84	-337.638	65.2183	824.141	77.3347	91.1589	786.029	72.9535	68.1641	694.313	-341.725	85.0885	735.874	-341.337	-43.8292	714.63	76.7625	-60.9401	716.374	-143.008	10.8844	564.095
168	0	80.388	-39.4214	806.331	-337.445	-64.4	805.848	-337.635	65.2409	824.15	77.3407	91.1449	786.029	72.9638	68.282	694.385	-341.726	85.101	735.879	-341.344	-43.8172	714.639	76.7627	-60.9583	716.362	-143.009	10.8942	564.096
169	0	80.387	-39.4371	806.338	-337.448	-64.3705	805.851	-337.627	65.2546	824.159	77.3471	91.1289	786.032	72.9598	68.1356	694.308	-341.712	85.123	735.885	-341.349	-43.8172	714.642	76.7463	-60.9661	716.359	-143.009	10.8997	564.094
170	0	80.3795	-39.4684	806.331	-337.459	-64.3226	805.849	-337.626	65.2769	824.163	77.3553	91.0992	786.025	72.9725	68.251	694.38	-341.708	85.1607	735.89	-341.356	-43.7719	714.64	76.7423	-60.9842	716.351	-143.011	10.9053	564.097
171	0	80.3776	-39.49	806.321	-337.474	-64.332	805.847	-337.619	65.2935	824.168	77.3672	91.0669	786.026	72.9791	68.2358	694.373	-341.7	85.1671	735.898	-341.363	-43.7636	714.651	76.7385	-60.9784	716.345	-143.016	10.9116	564.094
172	0	80.3753	-39.5177	806.321	-337.48	-64.2872	805.848	-337.606	65.3043	824.172	77.371	91.0495	786.023	72.9774	68.0904	694.301	-341.69	85.1873	735.888	-341.372	-43.7519	714.644	76.7324	-61.0062	716.339	-143.016	10.9178	564.093
173	0	80.3727	-39.5408	806.315	-337.485	-64.254	805.848	-337.597	65.3266	824.177	77.3802	91.0314	786.028	72.9868	68.0609	694.3	-341.688	85.2014	735.891	-341.373	-43.7189	714.647	76.7366	-60.9988	716.34	-143.017	10.9178	564.098
174	0	80.365	-39.5667	806.316	-337.506	-64.2418	805.841	-337.595	65.3362	824.177	77.3833	90.9989	786.017	72.9917	68.0381	694.3	-341.678	85.2281	735.898	-341.385	-43.6891	714.648	76.5211	-61.5839	716.382	-143.019	10.918	564.095
175	0	80.357	-39.6057	806.313	-337.507	-64.2272	805.839	-337.591	65.3721	824.184	77.3951	90.9692	786.02	72.9951	68.0192	694.296	-341.665	85.2598	735.907	-341.389	-43.6852	714.645	76.5082	-61.609	716.374	-143.02	10.9229	564.099
176	0	80.3525	-39.6161	806.317	-337.523	-64.195	805.84	-337.582	65.3893	824.186	77.4023	90.9416	786.026	73.0022	68.0107	694.3	-341.672	85.267	735.899	-341.396	-43.6566	714.65	76.4987	-61.6204	716.376	-143.02	10.9291	564.099
177	0	80.3453	-39.6346	806.31	-337.529	-64.1727	805.835	-337.578	65.413	824.186	77.4036	90.9284	786.025	73.0001	67.9769	694.291	-341.659	85.2925	735.901	-341.411	-43.6353	714.654	76.4899	-61.6364	716.371	-143.027	10.9366	564.096
178	0	80.3361	-39.6621	806.304	-337.535	-64.1584	805.833	-337.574	65.4295	824.186	77.4139	90.9141	786.021	73.0055	67.9724	694.297	-341.656	85.3314	735.901	-341.407	-43.6147	714.648	76.488	-61.6614	716.365	-143.025	10.935	564.1
179	0	80.3347	-39.6771	806.303	-337.536	-64.1492	805.836	-337.568	65.4271	824.189	77.4222	90.8994	786.027	73.0102	67.9557	694.3	-341.637	85.3622	735.91	-341.411	-43.6085	714.655	76.4819	-61.692	716.366	-143.027	10.9261	564.095
180	0	80.33	-39.6982	806.303	-337.546	-64.1364	805.839	-337.567	65.441	824.191	77.4287	90.8916	786.03	73.0167	67.9494	694.299	-341.639	85.3498	735.907	-341.415	-43.606	714.649	76.4818	-61.672	716.364	-143.03	10.9425	564.096
181	0	80.3268	-39.7034	806.306	-337.546	-64.111	805.839	-337.561	65.4571	824.19	77.4307	90.8689	786.033	73.0211	67.9316	694.302	-341.643	85.3517	735.912	-341.421	-43.5748	714.648	76.4782	-61.6926	716.368	-143.027	10.9433	564.095
182	0	80.3261	-39.7026	806.309	-337.555	-64.112	805.828	-337.567	65.4653	824.185	77.427	90.8694	786.031	73.0178	67.9363	694.305	-341.631	85.3703	735.908	-341.421	-43.5745	714.645	76.4758	-61.699	716.37	-143.024	10.9285	564.098
183	0	80.3261	-39.7231	806.309	-337.553	-64.0975	805.832	-337.567	65.4556	824.187	77.4261	90.8635	786.037	73.0221	67.9294	694.304	-341.637	85.3673	735.905	-341.426	-43.565	714.634	76.4773	-61.6942	716.367	-143.021	10.9453	564.093
184	0	80.321	-39.726	806.31	-337.551	-64.1073	805.836	-337.565	65.4618	824.185	77.4322	90.884	786.037	73.0228	67.9142	694.306	-341.63	85.3693	735.907	-341.42	-43.5658	714.637	76.4755	-61.7036	716.368	-143.015	10.9392	564.098
185	0	80.3298	-39.7131	806.313	-337.555	-64.1043	805.834	-337.566	65.4712	824.187	77.4324	90.874	786.038	73.0187	67.9321	694.305	-341.631	85.3887	735.906	-341.422	-43.5648	714.642	76.4763	-61.6874	716.37	-143.018	10.9437	564.095
186	0	80.3262	-39.7085	806.315	-337.553	-64.1069	805.83	-337.573	65.4557	824.178	77.4277	90.8792	786.035	73.019	67.9248	694.307	-341.631	85.368	735.897	-341.42	-43.5627	714.641	76.4711	-61.6949	716.373	-143.019	10.9394	564.097
187	0	80.3292	-39.7122	806.321	-337.548	-64.1446	805.824	-337.567	65.4426	824.18	77.4257	90.8783	786.038	73.0185	67.9417	694.314	-341.636	85.3514	735.895	-341.416	-43.5745	714.636	76.4847	-61.679	716.377	-143.016	10.9313	564.095
188	0	80.33	-39.6828	806.32	-337.544	-64.1284	805.828	-337.574	65.4442	824.177	77.4173	90.8992	786.037	73.0176	67.95	694.314	-341.642	85.3312	735.901	-341.414	-43.5796	714.627	76.4951	-61.6697	716.383	-143.014	10.9291	564.093
189	0	80.3332	-39.6685	806.323	-337.539	-64.151	805.823	-337.576	65.433	824.173	77.411	90.9089	786.039	73.0183	67.9556	694.309	-341.645	85.3237	735.89	-341.411	-43.6025	714.631	76.4878	-61.6482	716.378	-143.014	10.9312	564.095
190	0	80.3446	-39.6515	806.322	-337.536	-64.1631	805.82	-337.58	65.4168	824.172	77.4069	90.9232	786.038	73.01	67.9848	694.315	-341.658	85.29	735.893	-341.406	-43.62	714.636	76.5089	-61.6397	716.388	-143.008	10.9233	564.093
191	0	80.3512	-39.6139	806.332	-337.522	-64.1896	805.821	-337.585	65.4035	824.17	77.4024	90.9405	786.04	73.0081	68.0031	694.314	-341.656	85.2871	735.882	-341.396	-43.6331	714.627	76.5181	-61.6062	716.389	-143.009	10.9277	564.09
192	0	80.3498	-39.6034	806.325	-337.522	-64.2174	805.828	-337.594	65.3738	824.167	77.3955	90.9556	786.041	72.9987	68.0193	694.32	-341.673	85.2619	735.892	-341.388	-43.6746	714.629	76.5272	-61.5829	716.396	-143.007	10.9232	564.096
193	0	80.3584	-39.578	806.336	-337.511	-64.2272	805.821	-337.595	65.3535	824.166	77.3893	90.9844	786.044	72.996	68.0382	694.317	-341.674	85.2294	735.886	-341.385	-43.6864	714.632	76.5365	-61.572	716.398	-143.003	10.9188	564.092
194	0	80.3632	-39.5366	806.339	-337.506	-64.2475	805.819	-337.602	65.339	824.158	77.3808	91.0072	786.044	72.9932	68.0487	694.311	-341.682	85.2074	735.879	-341.384	-43.7162	714.628	76.7174	-61.0658	716.373	-142.998	10.9053	564.095
195	0	80.3675	-39.5168	806.338	-337.495	-64.2599	805.827	-337.612	65.3129	824.161	77.3766	91.0282	786.043	72.9939	68.2143	694.388	-341.69	85.2008	735.877	-341.384	-43.7257	714.635	76.5535	-61.527	716.404	-143.001	10.9067	564.095
196	0	80.3769	-39.5012	806.342	-337.486	-64.2915	805.826	-337.617	65.2888	824.16	77.3711	91.0613	786.045	72.9942	68.2267	694.391	-341.693	85.1779	735.878	-341.365	-43.7543	714.629	76.7512	-61.0064	716.372	-142.999	10.9052	564.097
197	0	80.3791	-39.4863	806.337	-337.479	-64.3181	805.825	-337.619	65.2654	824.158	77.3617	91.0812	786.041	72.9818	68.2432	694.386	-341.708	85.1366	735.874	-341.356	-43.7878	714.629	76.7604	-60.9889	716.37	-142.997	10.9033	564.091
198	0	80.3805	-39.4544	806.345	-337.476	-64.3364	805.83	-337.625	65.2631	824.16	77.3489	91.1153	786.042	72.969	68.134	694.312	-341.716	85.127	735.874	-341.355	-43.7812	714.629	76.7589	-60.9813	716.379	-142.997	10.9071	564.092
